timestamp,aruco_id
1728419943.528416,[60 61 62 63 66 68 69 70 71]
1728419943.5583253,[60 61 62 63 66 68 69 70 71]
1728419943.5913067,[60 61 62 63 66 68 69 70]
1728419943.6172342,[60 62 61 63 66 68 69 70]
1728419943.6424918,[60 61 62 63 66 68 69 70 71]
1728419943.667423,[60 61 62 63 66 68 69 70 71]
1728419943.6932929,[61 62 63 66 64 67 68 70 69 71]
1728419943.7192173,[61 62 63 66 64 68 67 69 70 71]
1728419943.7436671,[60 61 62 63 66 67 64 68 69 70 71]
1728419943.7726517,[60 61 62 63 66 67 64 68 69 70 71 65]
1728419943.7985933,[61 62 63 67 64 68 69 70 71]
1728419943.8249316,[60 61 62 63 67 64 68 69 70 71]
1728419943.8492625,[61 62 63 67 64 68 69 70]
1728419943.878137,[61 62 63 66 67 64 68 69 70]
1728419943.9034986,[60 61 62 63 67 64 68 66 69 70 71]
1728419943.9314377,[60 61 62 63 67 64 68 66 69 70 71]
1728419943.9583352,[60 61 62 63 67 66 64 68 69 70 71]
1728419943.985278,[61 62 63 69 67 68 66 64 70 71]
1728419944.0131984,[60 61 62 63 67 66 69 64 68 71]
1728419944.0442626,[61 62 63 67 66 64 68 69 70 71]
1728419944.0705636,[60 61 62 63 67 66 69 64 68 70]
1728419944.0964742,[60 61 62 63 67 66 69 64 68 70 71]
1728419944.1213493,[60 61 62 63 66 67 64 68 69 71 70]
1728419944.1467247,[60 61 62 63 66 67 64 68 69 70 71]
1728419944.1675873,[60 61 62 63 67 66 64 68 69 70 71]
1728419944.1883788,[60 61 62 63 67 66 64 68 69 70 71]
1728419944.2046242,[60 61 62 63 66 64 68 65 69 70 71]
1728419944.2213912,[60 61 62 63 67 66 64 68 65 69 70 71]
1728419944.616278,[69]
1728419944.634031,[69]
1728419945.065343,[68 69 70 71]
1728419945.084679,[68 69 70 71]
1728419945.104573,[68 69 70]
1728419945.123317,[66 68 69 70]
1728419945.1471343,[68 69 70 71]
1728419945.169536,[68 69 70]
1728419945.1913474,[68 69 70 71]
1728419945.2132452,[68 69 70 71]
1728419945.2370412,[66 68 69]
1728419945.2573802,[66 68 69]
1728419945.2863219,[68 69 24]
1728419945.317328,[68 69 24]
1728419945.3402011,[68 69]
1728419945.3630674,[68 69]
1728419945.3885238,[66 68 69]
1728419945.4113367,[66 68 69]
1728419945.4367085,[66 68 69]
1728419945.4626906,[66 68 69]
1728419945.4916863,[66 68 69]
1728419945.5160475,[66 68 69]
1728419945.5439048,[66 68 69]
1728419945.5692875,[66 68 69]
1728419945.592659,[66 68 69]
1728419945.6205804,[66 68 69]
1728419945.6515198,[66 68 69]
1728419945.6825564,[66 67 68 69]
1728419945.7084298,[66 67 68 69]
1728419945.734333,[66 67 68 69]
1728419945.7623913,[66 68 69 70]
1728419945.7914188,[66 68 69 70]
1728419945.8183396,[66 68 69 70 71]
1728419945.8467402,[66 68 69 70 71]
1728419945.8747313,[66 68 69 71]
1728419945.899611,[66 68 69]
1728419945.925471,[66 69 68 70 71]
1728419945.954422,[66 69 68 70 71]
1728419945.9813387,[66 68 69 70 71]
1728419946.0072715,[66 68 69 70 71]
1728419946.0372748,[66 68 69 70 71]
1728419946.0636764,[66 68 69 70 71]
1728419946.0947049,[66 68 69 70]
1728419946.1267643,[66 68 69 70]
1728419946.1582386,[69 66 68 70 71]
1728419946.1902344,[69 66 68 70 71]
1728419946.2202075,[69 66 68 70 71]
1728419946.2470775,[69 66 68 70 71]
1728419946.2734554,[69 66 68 70 71]
1728419946.3004248,[66 68 69 70 71]
1728419946.3279028,[69 66 68 70 71]
1728419946.35835,[69 66 68 70 71]
1728419946.3868067,[69 66 68 70 71]
1728419946.4163032,[69 66 68 70 71]
1728419946.4422183,[69 66 68 70 71]
1728419946.4701576,[69 66 68 70 71]
1728419946.50271,[69 68 70 71]
1728419946.5321577,[67 69 66 68 70]
1728419946.558634,[67 66 68 69 70]
1728419946.584616,[67 66 68 69 70]
1728419946.6105309,[67 66 69 68 70]
1728419946.6394572,[67 66 69 68 70]
1728419946.6715825,[66 67 69 68 70 71]
1728419946.6969628,[66 67 69 68 70 71]
1728419946.7202373,[66 67 69 68 70 71]
1728419946.7457132,[66 67 69 68 70 71]
1728419946.7747009,[66 68 69 70]
1728419946.8016245,[66 69 68 70]
1728419946.8274558,[66 68 69 70 86]
1728419946.8533587,[66 68 69 70 86]
1728419946.8772345,[66 67 69 68 70]
1728419946.900638,[66 67 69 68]
1728419946.9336193,[66 67 68 69 70]
1728419946.9691882,[66 67 68 69 70]
1728419947.0047626,[66 67 68 69 70 71]
1728419947.0342336,[66 67 68 69 70 71]
1728419947.0626647,[66 67 68 69 70 71]
1728419947.0885534,[66 67 68 69 70 71]
1728419947.1170204,[66 68 69 70]
1728419947.1414459,[66 68 69 70]
1728419947.1703813,[66 67 68 69 70]
1728419947.1992886,[66 67 68 69 70]
1728419947.226717,[66 67 69 68 70 71]
1728419947.2526677,[66 67 68 69 70 71]
1728419947.2776375,[66 67 68 69 70]
1728419947.3055654,[66 67 68 69 70]
1728419947.3325517,[66 68 69 70]
1728419947.3624866,[66 68 69 70]
1728419947.39029,[68 69]
1728419947.4192548,[66 68 69]
1728419947.446721,[66 68 69]
1728419947.472687,[66 68 69]
1728419947.4986632,[66 69 68]
1728419947.5240836,[66 69 68]
1728419947.5525808,[66 69 68]
1728419947.579549,[66 69 68]
1728419947.61058,[66 68 69]
1728419947.634417,[66 68 69]
1728419947.6634061,[66 68 69 70]
1728419947.6893492,[66 68 69 70 24]
1728419947.7183292,[66 68 69 70]
1728419947.7437289,[66 69 68 70]
1728419947.7715976,[67 66 68 69 70 71]
1728419947.7996001,[66 68 69 70 71]
1728419947.826045,[66 68 69 70 71]
1728419947.855406,[66 68 69 70 71]
1728419947.8803215,[66 67 68 69 70 71]
1728419947.9133363,[66 68 69 70 71]
1728419947.947426,[66 69 68 70]
1728419947.971294,[66 69 68 70]
1728419947.995758,[66 69 68 70]
1728419948.0195658,[66 69 68 70]
1728419948.040892,[66 68 69 70]
1728419948.061184,[66 68 69 70]
1728419948.078506,[68 70]
1728419948.0973706,[68 70]
1728419948.4104564,[69 71]
1728419948.430321,[69 71]
1728419948.4511757,[69 70 71]
1728419948.4715369,[69 70 71]
1728419948.492375,[69 71]
1728419948.5143006,[69 71]
1728419948.540239,[69 71]
1728419948.5647035,[69 71]
1728419948.5865302,[69 71]
1728419948.6068096,[69 71]
1728419948.6271014,[70 71]
1728419948.6503923,[69 71]
1728419948.6732373,[69 71]
1728419948.698164,[69 71]
1728419948.721465,[69 70 71]
1728419948.745346,[69 70 71]
1728419948.76816,[69 71]
1728419948.7885084,[69 71]
1728419948.8103516,[69 71]
1728419948.8316736,[69 71]
1728419948.8514442,[69 70 71]
1728419948.8712788,[69 70 71]
1728419948.8895822,[69 71]
1728419948.911419,[69 71]
1728419948.930714,[69 71]
1728419948.9469626,[69 71]
1728419949.2442172,[71]
1728419949.2624981,[71]
1728419949.2803464,[71]
1728419949.301224,[71]
1728419949.3185313,[70 71]
1728419949.3368025,[71]
1728419949.3555596,[70 71]
1728419949.3774087,[70 71]
1728419949.399277,[70 71]
1728419949.4201171,[70 71]
1728419949.4425006,[70 71]
1728419949.4668417,[70 71]
1728419949.4942951,[71]
1728419949.525245,[71 60 37]
1728419949.5466337,[70 86]
1728419949.569497,[70]
1728419949.5964363,[70 71]
1728419949.622742,[70 71]
1728419949.6491401,[70 71]
1728419949.6771007,[71]
1728419949.698965,[71]
1728419949.7213583,[71]
1728419949.7411711,[70]
1728419949.762556,[70]
1728419949.7834811,[70 71]
1728419949.8058336,[70 71]
1728419949.8271918,[70 71]
1728419949.8505278,[70 71]
1728419949.8712928,[70 71]
1728419949.8962016,[71]
1728419949.9196465,[70 71]
1728419949.9413962,[70 71]
1728419950.0094604,[70 71]
1728419950.0337706,[70 71]
1728419950.0545976,[70]
1728419950.0774307,[70]
1728419950.1042995,[71]
1728419950.1272407,[71]
1728419950.374492,[17]
1728419950.683265,[71]
1728419950.7026389,[71]
1728419950.7234604,[71]
1728419950.742257,[71]
1728419950.7625632,[71]
1728419950.7834911,[71]
1728419950.8033276,[71]
1728419950.8231409,[71]
1728419950.882563,[71]
1728419950.9023423,[71]
1728419950.9252086,[70 71]
1728419950.9454303,[70 71]
1728419950.964208,[70 71]
1728419950.9845474,[70 71]
1728419951.006399,[70 71]
1728419951.0272245,[70 71]
1728419951.046513,[69 70 17]
1728419951.0693438,[70]
1728419951.0942557,[69]
1728419951.1434395,[65 69 71]
1728419951.1642852,[65 69 71]
1728419951.187169,[69 70]
1728419951.2115579,[69 70]
1728419951.234435,[65 69 70 71]
1728419951.2582943,[65 69 70 71]
1728419951.2791252,[70 69 71]
1728419951.301463,[70 69 71]
1728419951.3253798,[69 70 71]
1728419951.3456821,[69 71 70]
1728419951.3685012,[69 70 71]
1728419951.392381,[69 70 71]
1728419951.4152143,[69 70 71]
1728419951.4406261,[69 70 71]
1728419951.471594,[70 69 71]
1728419951.495938,[70 69 71]
1728419951.518284,[69 70 71]
1728419951.5421672,[69 70 71]
1728419951.5645478,[69 71]
1728419951.5864186,[69 71]
1728419951.6098218,[70 69 71]
1728419951.6357615,[70 69 71]
1728419951.6596885,[70 69 71]
1728419951.6825507,[70 69 71]
1728419951.704427,[69 71 70]
1728419951.726404,[69 71 70]
1728419951.7472095,[71 70]
1728419951.7670343,[70 71]
1728419951.787549,[70 71]
1728419951.8094485,[71]
1728419951.8682835,[71]
1728419951.8881013,[71]
1728419951.9114387,[71]
1728419951.9332347,[71]
1728419951.9505074,[71]
1728419951.968319,[71]
1728419951.9835901,[71]
1728419952.0003374,[71]
1728419952.2793145,[37]
1728419954.4132776,[37]
1728419954.4371557,[37]
1728419955.7815278,[1]
1728419955.7967856,[1]
1728419955.81401,[1]
1728419955.8333607,[1]
1728419955.8857048,[1]
1728419955.903998,[1]
1728419955.9222734,[1]
1728419955.9416282,[1]
1728419955.9644942,[1]
1728419955.9853435,[1]
1728419956.0112603,[1]
1728419956.0315697,[1]
1728419956.060031,[1]
1728419956.0869622,[1]
1728419956.1123462,[1]
1728419956.1367183,[1]
1728419956.1647005,[1]
1728419956.1905973,[1]
1728419956.2134993,[1]
1728419956.239946,[1]
1728419956.2653296,[1]
1728419956.2903104,[1]
1728419956.3157763,[1]
1728419956.342169,[1]
1728419956.368081,[1]
1728419956.3935454,[1]
1728419956.4234307,[1]
1728419956.4513931,[1]
1728419956.4752913,[1]
1728419956.5042076,[1]
1728419956.5296645,[1]
1728419956.5596206,[1]
1728419956.586585,[1]
1728419956.6120677,[1]
1728419956.6370752,[1]
1728419956.6625216,[1]
1728419956.6914783,[1]
1728419956.714411,[1]
1728419956.7383204,[1]
1728419956.7642157,[1]
1728419956.7932534,[1]
1728419956.8192554,[1]
1728419956.8502657,[1]
1728419956.8797293,[1]
1728419956.906655,[1]
1728419956.937204,[1]
1728419956.9682178,[1]
1728419956.9916139,[1]
1728419957.0413787,[1]
1728419957.0692806,[1]
1728419957.0968034,[1]
1728419957.123266,[1]
1728419957.1496828,[1]
1728419957.1760647,[1]
1728419957.2019796,[1]
1728419957.2273939,[1]
1728419957.2583606,[1]
1728419957.283722,[1]
1728419957.3095515,[1]
1728419957.332884,[1]
1728419957.3567283,[1]
1728419957.3796282,[1]
1728419957.4050043,[1]
1728419957.4501727,[1]
1728419957.4735475,[1]
1728419957.496866,[1]
1728419957.5201454,[1]
1728419957.544485,[1]
1728419957.572484,[1]
1728419957.6008775,[1]
1728419957.6283395,[1]
1728419957.6542237,[1]
1728419957.7401872,[1]
1728419957.7656713,[1]
1728419957.790549,[1]
1728419957.813421,[1]
1728419957.8404338,[1]
1728419957.864797,[1]
1728419957.8886397,[1]
1728419957.9154737,[1]
1728419957.9414701,[1]
1728419958.0035098,[1]
1728419958.0370626,[1]
1728419958.0624592,[1]
1728419958.0892954,[1]
1728419958.1147637,[1]
1728419958.1406689,[1]
1728419958.1655927,[1]
1728419958.191494,[1]
1728419958.2154536,[1]
1728419958.2429156,[1]
1728419958.2672894,[1]
1728419958.2921352,[1]
1728419958.3185956,[1]
1728419958.3439732,[1]
1728419958.3693354,[1]
1728419958.3947554,[1]
1728419958.4267077,[1]
1728419958.4515555,[ 1 24]
1728419958.4784303,[1]
1728419958.5047884,[1]
1728419958.5559592,[1]
1728419958.5803497,[1]
1728419958.604725,[1]
1728419958.6322284,[1]
1728419958.6571174,[1]
1728419958.6784427,[1]
1728419958.7033508,[1]
1728419958.727203,[1]
1728419958.7516284,[1]
1728419958.7744627,[1]
1728419958.7998867,[1]
1728419958.8243153,[1]
1728419958.848239,[1]
1728419958.8684974,[1]
1728419958.8924124,[1]
1728419958.9167745,[1]
1728419958.9412124,[1]
1728419958.963555,[1]
1728419958.9884388,[1]
1728419959.0133593,[1]
1728419959.035135,[1]
1728419959.0575159,[1]
1728419959.0823798,[1]
1728419959.1027107,[1]
1728419959.1281476,[1]
1728419959.153599,[1]
1728419959.1784492,[1]
1728419959.2034054,[1]
1728419959.2288022,[1]
1728419959.2546937,[1]
1728419959.2815747,[1]
1728419959.3084552,[1]
1728419959.3328717,[1]
1728419959.3572237,[1]
1728419959.3832629,[1]
1728419959.4112527,[1]
1728419959.4381583,[1]
1728419959.4625568,[1]
1728419959.4925365,[1]
1728419959.5174065,[1]
1728419959.54381,[1]
1728419959.575282,[1]
1728419959.6092725,[1]
1728419959.6392064,[1]
1728419959.6646123,[1]
1728419959.693629,[1]
1728419959.7216203,[1]
1728419959.7505844,[1]
1728419959.7805772,[1]
1728419959.8054686,[1]
1728419959.8314314,[1]
1728419959.8567917,[1]
1728419959.8791652,[1]
1728419959.9045992,[1]
1728419959.928508,[1]
1728419959.9584754,[1]
1728419959.984391,[1]
1728419960.012248,[1]
1728419960.0366821,[1]
1728419960.062701,[1]
1728419960.0854807,[1]
1728419960.1113584,[1]
1728419960.141374,[1]
1728419960.1652672,[1]
1728419960.190254,[1]
1728419960.2146587,[1]
1728419960.2445972,[1]
1728419960.378566,[1]
1728419960.4054585,[1]
1728419960.4294615,[1]
1728419960.4533849,[1]
1728419960.4771793,[1]
1728419960.501581,[1]
1728419960.525505,[1]
1728419960.5472784,[1]
1728419960.577316,[1]
1728419960.6098256,[1]
1728419960.6382895,[1]
1728419960.6667566,[1]
1728419960.694711,[1]
1728419960.7206264,[1]
1728419960.7471273,[ 1 37]
1728419960.7746427,[ 1 37]
1728419960.8015647,[ 1 24]
1728419960.82851,[ 1 24]
1728419960.911427,[1]
1728419960.9393404,[ 1 37]
1728419960.9632304,[1]
1728419960.9865463,[1]
1728419961.038431,[1]
1728419961.0643518,[1]
1728419961.0856557,[1]
1728419961.1063251,[1]
1728419961.1271892,[1]
1728419961.1471071,[1]
1728419961.1654358,[1]
1728419961.1852236,[1]
1728419961.2045367,[1]
1728419961.7923455,[1]
1728419961.8081326,[1]
1728419961.8266,[1]
1728419961.843339,[1]
1728419961.858663,[1]
1728419961.8744469,[1]
1728419962.098425,[1]
1728419962.1124096,[1]
1728419962.2013624,[1]
1728419962.2146268,[1]
1728419962.227353,[1]
1728419962.240505,[1]
1728419962.2546625,[1]
1728419962.2673178,[1]
1728419962.2815657,[1]
1728419962.2972841,[1]
1728419962.309501,[1]
1728419962.3222146,[1]
1728419962.334976,[1]
1728419962.3491702,[1]
1728419962.3634374,[1]
1728419962.3771994,[1]
1728419962.389418,[1]
1728419962.40368,[1]
1728419962.415354,[1]
1728419962.4300325,[1]
1728419962.4452918,[1]
1728419962.4564493,[1]
1728419962.4681356,[1]
1728419962.4803896,[1]
1728419962.49308,[1]
1728419962.505272,[1]
1728419962.5169504,[1]
1728419962.5312576,[1]
1728419962.5464337,[1]
1728419962.5601687,[1]
1728419962.5723474,[1]
1728419962.5855663,[1]
1728419962.6012511,[1]
1728419962.616043,[1]
1728419962.6292121,[1]
1728419962.643435,[1]
1728419962.6555882,[1]
1728419962.6692379,[1]
1728419962.6834772,[1]
1728419962.6992123,[1]
1728419962.7104304,[1]
1728419962.722622,[1]
1728419962.7363486,[1]
1728419962.7495928,[1]
1728419962.7627547,[1]
1728419962.7765687,[1]
1728419962.7913203,[1]
1728419962.8045788,[1]
1728419962.8173094,[1]
1728419962.8315659,[1]
1728419962.8579957,[1]
1728419962.9535668,[1]
1728419962.968297,[1]
1728419963.3157148,[17]
1728419965.0483353,[37]
1728419965.0666115,[37]
1728419965.4638374,[55]
1728419965.4795704,[55]
1728419965.4973326,[55 56 63 61 62 64 69 65 68 70 71]
1728419965.5136132,[55 56 63 61 62 64 69 65 68 70 71]
1728419966.859444,[37]
1728419966.881327,[37]
1728419966.9935265,[66]
1728419967.0184052,[66]
1728419967.0422287,[66]
1728419967.0666556,[66]
1728419967.4279947,[66]
1728419967.4442515,[66]
1728419967.4666479,[66]
1728419967.4864476,[66]
1728419967.5052235,[66]
1728419967.5256557,[66]
1728419967.5495014,[66]
1728419967.5769646,[66]
1728419967.5993333,[66]
1728419967.6242876,[66]
1728419967.6461532,[66]
1728419967.6715934,[66]
1728419967.6954882,[66]
1728419967.7203665,[66]
1728419967.7442799,[66]
1728419967.7691224,[66]
1728419967.7935662,[66]
1728419967.8183985,[66]
1728419967.8422937,[66]
1728419967.8672009,[66]
1728419967.889624,[66]
1728419967.9165702,[66]
1728419967.939445,[66]
1728419967.9633057,[66]
1728419967.98563,[66]
1728419968.0095043,[66]
1728419968.0313323,[66]
1728419968.0552328,[66]
1728419968.0801654,[66]
1728419968.10354,[66]
1728419968.1324847,[66]
1728419968.1633863,[66]
1728419968.1893084,[66 37]
1728419968.2182434,[66 37]
1728419968.2415867,[66]
1728419968.2673998,[66]
1728419968.2984369,[66]
1728419968.3263643,[66]
1728419968.3568242,[66]
1728419968.385256,[66]
1728419968.4132192,[66]
1728419968.4381263,[66]
1728419968.4666066,[66]
1728419968.4925203,[66]
1728419968.5168884,[66]
1728419968.5423021,[66]
1728419968.5701876,[66]
1728419968.5914829,[66]
1728419968.6128135,[66]
1728419968.636701,[66]
1728419968.660505,[66]
1728419968.689474,[66]
1728419968.713338,[66]
1728419968.7391975,[66]
1728419968.7635095,[66]
1728419968.7884002,[66]
1728419968.8133378,[66]
1728419968.841251,[66]
1728419968.8650787,[66]
1728419968.89155,[66]
1728419968.9164393,[66]
1728419968.9443574,[66]
1728419968.969212,[66]
1728419968.995661,[66]
1728419969.0195212,[66]
1728419969.0413902,[66]
1728419969.070307,[66]
1728419969.0982356,[66]
1728419969.1225698,[66]
1728419969.1510549,[66]
1728419969.174927,[66]
1728419969.1982539,[66]
1728419969.220666,[66]
1728419969.2439947,[66]
1728419969.2684233,[66]
1728419969.294282,[66]
1728419969.3222337,[66]
1728419969.3537517,[66]
1728419969.3791447,[66]
1728419969.4035134,[66]
1728419969.4304645,[66]
1728419969.4543147,[66]
1728419969.4822285,[66]
1728419969.506609,[66]
1728419969.531533,[66]
1728419969.556945,[66]
1728419969.5823677,[66]
1728419969.6061995,[66]
1728419969.6295445,[66]
1728419969.6543674,[66]
1728419969.6802647,[66]
1728419969.7036543,[66]
1728419969.7275317,[66]
1728419969.7515304,[66]
1728419969.7743578,[66]
1728419969.8012888,[66]
1728419973.0472577,[12]
1728419977.3056922,[38]
1728419977.322949,[38]
1728419978.330627,[17]
1728419983.7144983,[0]
1728419983.731273,[0]
1728419983.74703,[0]
1728419983.7622778,[0]
1728419983.7785249,[0]
1728419983.7962997,[0]
1728419984.2652545,[0]
1728419984.2871075,[0]
1728419987.7147033,[37]
1728419988.495761,[17]
1728419988.8301923,[53 59 57 58 63 62]
1728419988.8495367,[53 59 57 58 63 62]
1728419988.867283,[59 57 56 58 62 63 65]
1728419988.8851004,[59 57 56 58 62 63 65]
1728419988.903476,[53 57 59 56 58 64 63 65 69 71]
1728419988.92124,[53 57 56 59 58 63 64 65 69 71]
1728419988.9395416,[53 57 56 58 63 64 65 69 70 71]
1728419988.9593484,[53 57 56 58 63 64 65 69 70 71]
1728419988.979697,[53 57 58 56 59 63 64 65 69 70 71]
1728419989.0029511,[53 57 58 59 63 64 69 71]
1728419989.0222692,[52 53 57 58 59 63 64]
1728419989.0451353,[52 53 57 58 59 63 64 69]
1728419989.0654569,[52 53 57 58 59 63 64 69]
1728419989.0903635,[52 53 57 58 59 63 64 69]
1728419989.1132498,[52 53 57 58 59 63 64 65 69 71]
1728419989.1421943,[52 53 57 58 59 63 65 64 69 71]
1728419989.171156,[51 52 53 57 58 59 63 65 64 69 70 71]
1728419989.195049,[51 52 53 57 58 59 63 65 64 69 70 71]
1728419989.2199876,[51 52 53 57 58 59 63 64 65 69 70]
1728419989.2434058,[51 52 53 57 58 59 63 65 64 69 70]
1728419989.2734113,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.3018274,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.3282402,[51 52 53 57 58 59 63 64 65 69 70]
1728419989.353664,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.3795981,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.4035428,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.4268508,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.450311,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.473716,[51 52 53 57 58 59 63 64 65 69 71]
1728419989.4955761,[51 52 53 57 58 59 63 64 65 69 71]
1728419989.5194368,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.5468965,[51 52 53 57 58 59 63 64 65 69 70 71]
1728419989.570743,[51 52 53 57 58 59 63 64 65 69 70]
1728419989.5935974,[51 52 53 57 58 59 63 64 65 69 70]
1728419989.6141243,[51 52 53 57 56 58 59 63 64 65 69 70]
1728419989.637063,[51 52 53 57 56 58 59 63 64 65 69 70]
1728419989.658409,[51 52 53 57 56 58 63 64 65 69 70]
1728419989.6771955,[51 52 53 57 56 58 63 65 69 70]
1728419989.695497,[51 52 53 57 58 56 59 63 64 69 70 71]
1728419989.7142465,[51 52 53 57 58 56 59 63 64 69 70 71]
1728419989.734524,[51 52 53 57 56 58 59 63 64 62 65 69]
1728419989.7543652,[51 52 53 57 56 58 59 63 64 65 69]
1728419989.7736807,[51 52 53 57 58 56 59 63 64 62 65 69 71]
1728419989.7950175,[51 52 53 57 58 56 59 63 62 64 65 69 71]
1728419989.81528,[51 52 53 57 56 58 59 63 62 64 65 68 69 70]
1728419989.8381107,[51 52 53 57 58 56 59 63 62 64 69 68 70 71]
1728419989.8595297,[51 52 53 57 58 56 59 63 62 64 65 69]
1728419989.8824034,[51 52 53 57 58 56 63 62 64 65 69]
1728419989.90326,[51 52 53 57 58 56 59 63 62 64 69 68]
1728419989.92721,[51 52 53 57 58 56 59 62 63 64 69 68]
1728419989.9485867,[51 52 53 57 56 58 63 62 64 69 71]
1728419989.9709597,[51 52 53 57 56 58 63 62 64 69 71]
1728419989.993368,[51 52 53 57 56 58 59 63 62 64 69 68 71 37]
1728419990.0147083,[51 52 53 57 56 58 59 63 62 64 68 69 71 37]
1728419990.0345628,[52 53 57 56 58 59 63 62 64 65 69 68 70 71]
1728419990.0544486,[52 53 57 56 58 59 63 62 64 65 69 70 71]
1728419990.0753634,[52 53 57 56 58 59 63 62 65 69 71]
1728419990.0946395,[52 53 57 56 58 59 63 62 65 69 68 71]
1728419990.1134648,[52 57 56 58 59 63 62 64 65 69 68 70]
1728419990.1343305,[52 57 56 55 58 59 63 62 64 65 69 68 70]
1728419990.1582232,[52 57 53 56 55 58 59 62 64 65 69 68 71]
1728419990.1795912,[52 57 53 56 55 58 59 62 64 65 69 68 71]
1728419990.1984057,[52 57 53 56 58 55 59 63 62 64 61 69 68 71]
1728419990.2172096,[52 57 56 58 55 59 62 63 64 61 69 68 71]
1728419990.23551,[52 56 57 55 59 61 62 64]
1728419990.2512293,[52 56 57 55 59 62 63 61]
1728419990.422825,[69 71]
1728419990.4416158,[69 71]
1728419990.4624586,[62 61 63 64 65 69 68 70]
1728419990.4853704,[62 61 63 64 65 69 68 70]
1728419990.5072005,[61 63 62 64 65 68 69 70 71]
1728419990.5286288,[61 63 62 64 65 69 68 70 71]
1728419990.5448744,[62 68]
1728419990.5636754,[62 66 68]
1728419990.7053711,[56 55 57 58 59 62 63 61 64 69 68 70 71]
1728419990.728269,[56 55 57 58 59 62 63 61 64 69 68 70 71]
1728419990.8081372,[57 56 55 61]
1728419990.826966,[57 55 56 61]
1728419991.0074496,[45]
1728419991.0242069,[45 57]
1728419991.0384517,[45]
1728419991.0862045,[44 17 37]
1728419991.1020021,[44]
1728419991.1171818,[44 45 61]
1728419991.1365077,[44 45 61]
1728419991.1573348,[44 45 50 49 57 61]
1728419991.1781623,[44 45 50 49 57 56 55 61]
1728419991.1959221,[44 43 45 46]
1728419991.2126987,[44 43 45 46 50]
1728419991.2635076,[38]
1728419991.2975364,[37 38]
1728419991.3149266,[37 38]
1728419991.340263,[37 38 39 40 43 44 45 46 50 49 51 55 61]
1728419991.3626218,[37 38 39 40 44 43 45 46 50 49 51 56 55 61]
1728419991.3823774,[37 38 39 40 43 45 51 53]
1728419991.4011729,[37 38 39 40 43 45 51 53]
1728419991.5592608,[45 46 49 50 51 55 57 56 58 59 62 61 63]
1728419991.585665,[45 46 49 50 51 55 57 56 58 59 62 61 63]
1728419991.6126947,[46 49 50 51 52 53 56 55 57 58 59 62 61 63 64 65 68 69 70 71]
1728419991.6426468,[46 49 50 51 52 53 56 55 57 58 59 62 61 63 64 65 68 69 70 71]
1728419991.665478,[46 49 50 51 52 53 56 55 57 58 59 62 63 61 64 65 68 69 71]
1728419991.6929207,[46 49 50 51 52 53 55 56 57 58 59 62 63 61 64 65 68 69 71 17]
1728419991.7157626,[46 49 50 51 52 53 55 56 57 58 59 62 61 63 64 65 70 68 69 71]
1728419991.738626,[46 49 50 51 52 53 55 56 57 58 59 62 61 63 64 65 70 68 69 71]
1728419991.7686205,[49 50 51 52 53 56 57 55 58 61 62 63 64 65 69 71]
1728419991.7996402,[49 50 51 52 53 56 57 55 58 59 61 62 63 64 65 68 69 71]
1728419991.8245707,[49 50 51 52 53 56 55 57 58 59 62 63 61 65 64 68 69 70 71]
1728419991.8509953,[49 50 51 52 53 55 56 57 58 59 62 63 61 65 64 68 69 70 71]
1728419991.8789058,[50 49 51 52 53 56 55 57 58 59 62 61 63 64 65 69 68 70 71]
1728419991.9043384,[49 50 51 52 53 56 57 55 58 59 62 61 63 64 65 69 68 70 71]
1728419991.9291759,[49 50 51 52 53 57 56 55 58 59 61 63 62 64 65 68 69 71 70]
1728419991.9525695,[49 50 51 52 53 57 56 55 58 59 61 63 62 64 65 68 69 71 70]
1728419991.9723973,[49 50 51 52 53 56 57 55 58 59 62 63 61 64 65 68 71 69 70]
1728419991.9937265,[49 50 51 52 53 56 57 55 58 59 62 63 61 64 65 68 71 69 70]
1728419992.0115085,[46 50 49 51 52 53 56 57 55 58 59 62 63 61 64 65 70]
1728419992.0292354,[46 50 49 51 52 53 56 55 57 58 59 62 63 61 64 65 70]
1728419992.044505,[50]
1728419992.0622988,[50]
1728419992.2453635,[57 56 58 63 62 64 65 68 69 70 71]
1728419992.2702742,[57 56 58 63 62 64 65 68 69 70 71]
1728419992.2906117,[57 56 58 62 63 64 65 70 71]
1728419992.3084223,[57 56 58 62 63 64 65 71]
1728419992.578104,[1]
1728419992.5958629,[1]
1728419992.6141381,[1]
1728419992.6324494,[1]
1728419992.693492,[1]
1728419992.713828,[1]
1728419993.4372342,[0]
1728419993.4534926,[0]
1728419993.4702272,[0]
1728419993.4889853,[0]
1728419993.5071862,[0]
1728419993.5382457,[0]
1728419993.554552,[0]
1728419993.5693367,[0]
1728419993.6032681,[0]
1728419993.6206863,[0]
1728419993.635371,[0]
1728419993.6501296,[0]
